Datum,Neerslag
2014-08-10 00:00:00+00:00,0.08782296627759933
2014-08-11 00:00:00+00:00,7.629426002502441
2014-08-12 00:00:00+00:00,6.849660396575928
2014-08-13 00:00:00+00:00,1.0821115970611572
2014-08-14 00:00:00+00:00,3.2462997436523438
2014-08-15 00:00:00+00:00,18.32204818725586
2014-08-16 00:00:00+00:00,2.997023105621338
2014-08-17 00:00:00+00:00,0.5661005973815918
2014-08-18 00:00:00+00:00,11.575803756713867
2014-08-19 00:00:00+00:00,6.873439311981201
2014-08-20 00:00:00+00:00,6.0529632568359375
2014-08-21 00:00:00+00:00,1.3795808553695679
2014-08-22 00:00:00+00:00,1.50834059715271
2014-08-23 00:00:00+00:00,9.72961711883545
2014-08-24 00:00:00+00:00,3.8634800910949707
2014-08-25 00:00:00+00:00,0.9806584119796753
2014-08-26 00:00:00+00:00,21.688880920410156
2014-08-27 00:00:00+00:00,0.2536894679069519
2014-08-28 00:00:00+00:00,0.00025902807828970253
2014-08-29 00:00:00+00:00,1.6751854419708252
2014-08-30 00:00:00+00:00,2.9215962886810303
2014-08-31 00:00:00+00:00,3.0295517444610596
2014-09-01 00:00:00+00:00,4.03065824508667
2014-09-02 00:00:00+00:00,0.2262851893901825
2014-09-03 00:00:00+00:00,0.0
2014-09-04 00:00:00+00:00,0.0027322701644152403
2014-09-05 00:00:00+00:00,0.09320186078548431
2014-09-06 00:00:00+00:00,0.030578361824154854
2014-09-07 00:00:00+00:00,0.002097456017509103
2014-09-08 00:00:00+00:00,0.0024664797820150852
2014-09-09 00:00:00+00:00,0.06247981637716293
2014-09-10 00:00:00+00:00,0.026153648272156715
2014-09-11 00:00:00+00:00,0.0
2014-09-12 00:00:00+00:00,0.0018629248952493072
2014-09-13 00:00:00+00:00,0.061459675431251526
2014-09-14 00:00:00+00:00,0.0
2014-09-15 00:00:00+00:00,0.0
2014-09-16 00:00:00+00:00,0.0
2014-09-17 00:00:00+00:00,0.0
2014-09-18 00:00:00+00:00,0.012673970311880112
2014-09-19 00:00:00+00:00,0.0
2014-09-20 00:00:00+00:00,0.008809604682028294
2014-09-21 00:00:00+00:00,0.9990664720535278
2014-09-22 00:00:00+00:00,0.0
2014-09-23 00:00:00+00:00,0.01791459135711193
2014-09-24 00:00:00+00:00,0.0
2014-09-25 00:00:00+00:00,18.930557250976562
2014-09-26 00:00:00+00:00,0.11546202749013901
2014-09-27 00:00:00+00:00,0.28236550092697144
2014-09-28 00:00:00+00:00,0.0317259356379509
2014-09-29 00:00:00+00:00,0.0
2014-09-30 00:00:00+00:00,4.371941089630127
2014-10-01 00:00:00+00:00,0.0038696397095918655
2014-10-02 00:00:00+00:00,0.004455400165170431
2014-10-03 00:00:00+00:00,0.01580098457634449
2014-10-04 00:00:00+00:00,0.015616700984537601
2014-10-05 00:00:00+00:00,4.739569664001465
2014-10-06 00:00:00+00:00,0.01885581575334072
2014-10-07 00:00:00+00:00,3.1925339698791504
2014-10-08 00:00:00+00:00,8.425867080688477
2014-10-09 00:00:00+00:00,3.0566861629486084
2014-10-10 00:00:00+00:00,1.7067971229553223
2014-10-11 00:00:00+00:00,0.0012360730906948447
2014-10-12 00:00:00+00:00,6.6318278312683105
2014-10-13 00:00:00+00:00,4.352149486541748
2014-10-14 00:00:00+00:00,0.2639918327331543
2014-10-15 00:00:00+00:00,3.662389039993286
2014-10-16 00:00:00+00:00,5.008065223693848
2014-10-17 00:00:00+00:00,0.05496151000261307
2014-10-18 00:00:00+00:00,0.014587732031941414
2014-10-19 00:00:00+00:00,0.0013853084528818727
2014-10-20 00:00:00+00:00,0.21279416978359222
2014-10-21 00:00:00+00:00,3.4763858318328857
2014-10-22 00:00:00+00:00,28.0588436126709
2014-10-23 00:00:00+00:00,0.5494499206542969
2014-10-24 00:00:00+00:00,0.7132185697555542
2014-10-25 00:00:00+00:00,10.240482330322266
2014-10-26 00:00:00+00:00,0.009384042583405972
2014-10-27 00:00:00+00:00,0.021144771948456764
2014-10-28 00:00:00+00:00,0.0025319454725831747
2014-10-29 00:00:00+00:00,0.017519325017929077
2014-10-30 00:00:00+00:00,0.17769412696361542
2014-10-31 00:00:00+00:00,0.11900877207517624
2014-11-01 00:00:00+00:00,0.026237592101097107
2014-11-02 00:00:00+00:00,0.005230274982750416
2014-11-03 00:00:00+00:00,6.929063320159912
2014-11-04 00:00:00+00:00,9.911858558654785
2014-11-05 00:00:00+00:00,0.07880222797393799
2014-11-06 00:00:00+00:00,0.07823896408081055
2014-11-07 00:00:00+00:00,0.03214919939637184
2014-11-08 00:00:00+00:00,2.938577175140381
2014-11-09 00:00:00+00:00,0.019765596836805344
2014-11-10 00:00:00+00:00,0.21032607555389404
2014-11-11 00:00:00+00:00,0.02225537598133087
2014-11-12 00:00:00+00:00,0.04299773648381233
2014-11-13 00:00:00+00:00,0.8165234923362732
2014-11-14 00:00:00+00:00,0.026476096361875534
2014-11-15 00:00:00+00:00,12.643850326538086
2014-11-16 00:00:00+00:00,5.8057146072387695
2014-11-17 00:00:00+00:00,6.553704738616943
2014-11-18 00:00:00+00:00,0.4721509516239166
2014-11-19 00:00:00+00:00,0.1865549087524414
2014-11-20 00:00:00+00:00,0.0301834624260664
2014-11-21 00:00:00+00:00,0.0025091618299484253
2014-11-22 00:00:00+00:00,0.0018865802558138967
2014-11-23 00:00:00+00:00,0.14975133538246155
2014-11-24 00:00:00+00:00,4.801283359527588
2014-11-25 00:00:00+00:00,0.044177599251270294
2014-11-26 00:00:00+00:00,0.014257920905947685
2014-11-27 00:00:00+00:00,0.29913192987442017
2014-11-28 00:00:00+00:00,1.4589152336120605
2014-11-29 00:00:00+00:00,0.01595030538737774
2014-11-30 00:00:00+00:00,0.0
2014-12-01 00:00:00+00:00,7.240270614624023
2014-12-02 00:00:00+00:00,0.09528586268424988
2014-12-03 00:00:00+00:00,0.0007395694847218692
2014-12-04 00:00:00+00:00,0.0
2014-12-05 00:00:00+00:00,0.00283803790807724
2014-12-06 00:00:00+00:00,1.9014828205108643
2014-12-07 00:00:00+00:00,0.009597880765795708
2014-12-08 00:00:00+00:00,4.137971878051758
2014-12-09 00:00:00+00:00,5.112904071807861
2014-12-10 00:00:00+00:00,9.353376388549805
2014-12-11 00:00:00+00:00,5.627365589141846
2014-12-12 00:00:00+00:00,13.209200859069824
2014-12-13 00:00:00+00:00,9.60925579071045
2014-12-14 00:00:00+00:00,0.07121260464191437
2014-12-15 00:00:00+00:00,2.725346803665161
2014-12-16 00:00:00+00:00,4.277130126953125
2014-12-17 00:00:00+00:00,3.798017740249634
2014-12-18 00:00:00+00:00,0.07148032635450363
2014-12-19 00:00:00+00:00,13.478395462036133
2014-12-20 00:00:00+00:00,3.215569257736206
2014-12-21 00:00:00+00:00,0.28370407223701477
2014-12-22 00:00:00+00:00,0.008624906651675701
2014-12-23 00:00:00+00:00,1.0874135494232178
2014-12-24 00:00:00+00:00,5.177463054656982
2014-12-25 00:00:00+00:00,5.288933277130127
2014-12-26 00:00:00+00:00,3.8351237773895264
2014-12-27 00:00:00+00:00,11.655423164367676
2014-12-28 00:00:00+00:00,5.485857009887695
2014-12-29 00:00:00+00:00,3.072401762008667
2014-12-30 00:00:00+00:00,0.3311280608177185
2014-12-31 00:00:00+00:00,0.042991217225790024
2015-01-01 00:00:00+00:00,0.38787686824798584
2015-01-02 00:00:00+00:00,3.8484652042388916
2015-01-03 00:00:00+00:00,0.0
2015-01-04 00:00:00+00:00,2.1046533584594727
2015-01-05 00:00:00+00:00,0.09438207000494003
2015-01-06 00:00:00+00:00,
